group,Y-m,subj,days_pres,injury_ct,season,sex,age,age-sex,rank,strank,repstate,grpsize_avg,pct_d_newmales,avgperctimmat
TWS,2008-02,Pans,29,0,birth,F,10.5024,af,17,0.15789,sexactive,49.17241,10.34483,67.24466
TWS,2008-03,Pans,31,0,birth,F,10.58179,af,17,0.15789,other,51.09677,6.66667,64.97103
TWS,2008-04,Pans,30,1,interseason,F,10.66667,af,17,0.15789,other,51.7,26.66667,64.29465
TWS,2008-05,Pans,31,0,interseason,F,10.7488,af,17,0.15789,other,53.48387,22.58065,63.58711
TWS,2008-06,Pans,30,0,mating,F,10.83368,af,17,0.15789,other,52.06667,16.66667,65.11113
TWS,2008-07,Pans,31,1,mating,F,10.91581,af,17,0.15789,sexactive,51.83871,45.16129,63.68471
TWS,2008-08,Pans,31,0,mating,F,11.00068,af,17,0.15789,preg-lact,51.64516,48.3871,63.60404
TWS,2008-09,Pans,30,0,mating,F,11.08556,af,17,0.15789,preg-lact,50.43333,30,63.46416
TWS,2008-10,Pans,31,0,interseason,F,11.16769,af,17,0.15789,preg-lact,49.16129,9.67742,63.25477
TWS,2008-11,Pans,30,0,interseason,F,11.25257,af,17,0.15789,preg-lact,49.06667,6.66667,63.18095
TWS,2008-12,Pans,31,0,birth,F,11.3347,af,17,0.15789,preg-lact,49.19355,22.58065,63.02041
TWS,2009-01,Pans,31,0,birth,F,11.41958,af,17,0.27273,preg-lact,49.35484,3.22581,63.20981
TWS,2009-02,Pans,28,0,birth,F,11.50445,af,17,0.27273,preg-lact,48.53571,7.69231,62.67969
TWS,2009-03,Pans,31,0,birth,F,11.58111,af,17,0.27273,other,53.3871,12.90323,65.6935
TWS,2009-04,Pans,30,0,interseason,F,11.66598,af,17,0.27273,other,54.16667,6.66667,66.47301
TWS,2009-05,Pans,31,0,interseason,F,11.74812,af,17,0.27273,other,53.29032,9.67742,65.86823
TWS,2009-06,Pans,30,0,mating,F,11.83299,af,17,0.27273,other,53.6,10,65.752
TWS,2009-07,Pans,31,0,mating,F,11.91513,af,17,0.27273,sexactive,54.32258,9.67742,66.57031
TWS,2009-08,Pans,31,0,mating,F,12,af,17,0.27273,sexactive,55.45161,70.96774,66.50373
TWS,2009-09,Pans,30,0,mating,F,12.08487,af,17,0.27273,sexactive,53.96667,96.42857,65.17528
TWS,2009-10,Pans,31,1,interseason,F,12.16701,af,17,0.27273,other,54,100,64.82621
TWS,2009-11,Pans,30,0,interseason,F,12.25188,af,17,0.27273,other,53.9,100,64.94757
TWS,2009-12,Pans,31,0,birth,F,12.33402,af,17,0.27273,sexactive,53.83871,100,65.01932
TWS,2010-01,Pans,31,0,birth,F,12.41889,af,23,0.04348,sexactive,53.48387,77.41935,65.45174
TWS,2010-02,Pans,28,0,birth,F,12.50376,af,23,0.04348,other,52.89286,17.85714,65.69975
TWS,2010-03,Pans,31,1,birth,F,12.58042,af,23,0.04348,other,52.06452,19.35484,65.1813
TWS,2010-04,Pans,30,0,interseason,F,12.6653,af,23,0.04348,other,50.23333,3.44828,64.22409
TWS,2010-05,Pans,31,0,interseason,F,12.74743,af,23,0.04348,other,49.06452,6.45161,63.18367
TWS,2010-06,Pans,30,0,mating,F,12.83231,af,23,0.04348,sexactive,49.53333,50,62.6005
TWS,2010-07,Pans,31,0,mating,F,12.91444,af,23,0.04348,preg-lact,50.6129,58.06452,62.48502
TWS,2010-08,Pans,31,0,mating,F,12.99932,af,23,0.04348,preg-lact,50.58065,54.83871,62.9072
TWS,2010-09,Pans,30,0,mating,F,13.08419,af,23,0.04348,preg-lact,49.96667,75.86207,60.88822
TWS,2010-10,Pans,31,0,interseason,F,13.16632,af,23,0.04348,preg-lact,49.90323,100,60.13837
TWS,2010-11,Pans,30,0,interseason,F,13.2512,af,23,0.04348,preg-lact,48.23333,96.66667,62.82956
TWS,2010-12,Pans,31,1,birth,F,13.33333,af,23,0.04348,preg-lact,46.64516,83.87097,62.66431
TWS,2011-01,Pans,31,0,birth,F,13.41821,af,19,0.33333,preg-lact,47.58065,16.12903,62.0345
TWS,2011-02,Pans,28,0,birth,F,13.50308,af,19,0.33333,preg-lact,48.28571,3.57143,62.50073
TWS,2011-03,Pans,31,0,birth,F,13.57974,af,19,0.33333,preg-lact,48.45161,19.35484,62.25896
TWS,2011-04,Pans,30,0,interseason,F,13.66461,af,19,0.33333,preg-lact,48.13333,26.66667,61.7214
TWS,2011-05,Pans,31,0,interseason,F,13.74675,af,19,0.33333,preg-lact,47.19355,35.48387,60.84337
TWS,2011-06,Pans,30,0,mating,F,13.83162,af,19,0.33333,preg-lact,46.36667,30,60.40178
TWS,2011-07,Pans,31,0,mating,F,13.91376,af,19,0.33333,other,48.51613,77.41935,60.37798
TWS,2011-08,Pans,31,0,mating,F,13.99863,af,19,0.33333,other,50.58065,87.09677,61.30647
TWS,2011-09,Pans,30,0,mating,F,14.0835,af,19,0.33333,other,49.36667,66.66667,61.6623
TWS,2011-10,Pans,31,0,interseason,F,14.16564,af,19,0.33333,other,47.67742,48.3871,60.63436
TWS,2011-11,Pans,30,0,interseason,F,14.25051,af,19,0.33333,other,46.9,26.66667,61.05246
TWS,2011-12,Pans,31,0,birth,F,14.33265,af,19,0.33333,other,46.6129,6.45161,61.10736
TWS,2012-01,Pans,31,0,birth,F,14.41752,af,21,0.25926,other,47.54839,3.44828,62.32587
TWS,2012-02,Pans,29,0,birth,F,14.5024,af,21,0.25926,other,49.27586,25,63.12533
TWS,2012-03,Pans,31,0,birth,F,14.58179,af,21,0.25926,other,51.16129,6.66667,64.73997
TWS,2012-04,Pans,30,0,interseason,F,14.66667,af,21,0.25926,other,52.8,6.89655,65.85372
TWS,2012-05,Pans,31,0,interseason,F,14.7488,af,21,0.25926,other,51.3871,0,67.42252
TWS,2012-06,Pans,30,0,mating,F,14.83368,af,21,0.25926,other,48.73333,70.37037,64.77006
TWS,2012-07,Pans,31,0,mating,F,14.91581,af,21,0.25926,other,48.6129,100,61.94587
TWS,2012-08,Pans,31,0,mating,F,15.00068,af,21,0.25926,other,49.64516,100,60.44729
TWS,2012-09,Pans,30,0,mating,F,15.08556,af,21,0.25926,other,49.16667,100,61.03763
TWS,2012-10,Pans,31,0,interseason,F,15.16769,af,21,0.25926,other,49.51613,100,60.6277
TWS,2012-11,Pans,30,0,interseason,F,15.25257,af,21,0.25926,other,47.76667,100,62.82658
TWS,2012-12,Pans,31,0,birth,F,15.3347,af,21,0.25926,other,47.48387,100,63.19894
TWS,2013-01,Pans,31,0,birth,F,15.41958,af,17,0.33333,other,46.96774,56.66667,62.79213
TWS,2013-02,Pans,28,0,birth,F,15.50445,af,17,0.33333,other,47.75,11.11111,62.69669
TWS,2013-03,Pans,31,0,birth,F,15.58111,af,17,0.33333,other,49.96774,6.66667,60.30283
TWS,2013-04,Pans,30,0,interseason,F,15.66598,af,17,0.33333,other,53.06667,40.74074,59.7483
TWS,2013-05,Pans,31,0,interseason,F,15.74812,af,17,0.33333,other,54,9.67742,60.93258
TWS,2013-06,Pans,30,0,mating,F,15.83299,af,17,0.33333,other,54.33333,20,60.74596
TWS,2013-07,Pans,31,0,mating,F,15.91513,af,17,0.33333,sexactive,54.29032,77.41935,58.96557
TWS,2013-08,Pans,31,0,mating,F,16,af,17,0.33333,preg-lact,53.58065,38.70968,59.73973
TWS,2013-09,Pans,30,0,mating,F,16.08487,af,17,0.33333,preg-lact,53.5,58.62069,59.82645
TWS,2013-10,Pans,31,0,interseason,F,16.16701,af,17,0.33333,preg-lact,53.19355,9.67742,60.16489
TWS,2013-11,Pans,30,0,interseason,F,16.25188,af,17,0.33333,preg-lact,53.23333,20,60.1234
TWS,2013-12,Pans,31,0,birth,F,16.33402,af,17,0.33333,preg-lact,54.29032,20.68966,60.61416
TWS,2014-01,Pans,31,0,birth,F,16.41889,af,23,0.15385,preg-lact,55.19355,12.90323,59.96564
TWS,2014-02,Pans,28,0,birth,F,16.50376,af,23,0.15385,preg-lact,56.53571,0,61.14755
TWS,2014-03,Pans,31,0,birth,F,16.58042,af,23,0.15385,preg-lact,57.19355,9.67742,61.25681
TWS,2014-04,Pans,30,0,interseason,F,16.6653,af,23,0.15385,preg-lact,59.1,16.66667,60.91525
TWS,2014-05,Pans,31,1,interseason,F,16.74743,af,23,0.15385,preg-lact,59.03226,17.24138,60.98641
TWS,2014-06,Pans,30,0,mating,F,16.83231,af,23,0.15385,preg-lact,59.2,23.33333,60.81356
TWS,2014-07,Pans,31,0,mating,F,16.91444,af,23,0.15385,preg-lact,59.93333,50,60.08876
TWS,2014-08,Pans,31,0,mating,F,16.99932,af,23,0.15385,other,59.3871,93.33333,59.00612
TWS,2014-09,Pans,30,0,mating,F,17.08419,af,23,0.15385,other,60.16667,93.33333,58.20984
TWS,2014-10,Pans,31,0,interseason,F,17.16632,af,23,0.15385,other,60.64516,90.32258,58.80039
TWS,2014-11,Pans,30,0,interseason,F,17.2512,af,23,0.15385,other,60.5,93.33333,59.52233
TWS,2014-12,Pans,31,0,birth,F,17.33333,af,23,0.15385,other,59.54839,70,59.27958
TWS,2015-01,Pans,31,0,birth,F,17.41821,af,22,0.19231,other,59.77419,74.19355,59.75019
TWS,2015-02,Pans,28,0,birth,F,17.50308,af,22,0.19231,other,59.03571,53.57143,59.77586
TWS,2015-03,Pans,31,0,birth,F,17.57974,af,22,0.19231,other,60.6129,76.92308,61.58446
TWS,2015-04,Pans,30,0,interseason,F,17.66461,af,22,0.19231,other,60.56667,72,62.14037
TWS,2015-05,Pans,31,0,interseason,F,17.74675,af,22,0.19231,other,61.83871,20,63.32977
TWS,2015-06,Pans,30,0,mating,F,17.83162,af,22,0.19231,other,62.73333,20.68966,62.17419
TWS,2015-07,Pans,31,0,mating,F,17.91376,af,22,0.19231,other,63.3871,41.93548,61.53326
TWS,2015-08,Pans,31,0,mating,F,17.99863,af,22,0.19231,other,63.64516,54.83871,61.28456
TWS,2015-09,Pans,30,0,mating,F,18.0835,af,22,0.19231,sexactive,64.5,96.66667,60.47353
TWS,2015-10,Pans,31,0,interseason,F,18.16564,af,22,0.19231,other,64.09677,16.66667,62.25987
TWS,2015-11,Pans,30,1,interseason,F,18.25051,af,22,0.19231,other,64,3.44828,62.50102
TWS,2015-12,Pans,31,0,birth,F,18.33265,af,22,0.19231,other,63.29032,3.44828,61.87788
TWS,2016-01,Pans,31,0,birth,F,18.41752,af,21,0.2,other,61.70968,10.34483,62.67675
TWS,2016-02,Pans,29,0,birth,F,18.5024,af,21,0.2,other,62.34483,3.44828,63.05035
TWS,2016-03,Pans,31,0,birth,F,18.58179,af,21,0.2,other,65.12903,0,63.84787
TWS,2016-04,Pans,30,0,interseason,F,18.66667,af,21,0.2,sexactive,66.36667,6.66667,63.68743
TWS,2016-05,Pans,31,0,interseason,F,18.7488,af,21,0.2,other,67,9.67742,64.03524
TWS,2016-06,Pans,30,0,mating,F,18.83368,af,21,0.2,other,65.06667,6.66667,63.0142
TWS,2016-07,Pans,31,0,mating,F,18.91581,af,21,0.2,other,65.12903,23.33333,62.95457
TWS,2016-08,Pans,31,0,mating,F,19.00068,af,21,0.2,preg-lact,65.12903,22.58065,62.95553
TWS,2016-09,Pans,30,0,mating,F,19.08556,af,21,0.2,preg-lact,66.2,93.10345,62.69589
TWS,2016-10,Pans,31,0,interseason,F,19.16769,af,21,0.2,preg-lact,64.41935,70,62.64227
TWS,2016-11,Pans,30,0,interseason,F,19.25257,af,21,0.2,preg-lact,61.16667,10,60.65349
TWS,2016-12,Pans,31,0,birth,F,19.3347,af,21,0.2,preg-lact,58.19355,0,58.75493
TWS,2017-01,Pans,31,0,birth,F,19.41958,af,24,0.14815,preg-lact,59.19355,6.45161,59.24129
TWS,2017-02,Pans,28,1,birth,F,19.50445,af,24,0.14815,other,61.32143,10.71429,58.36315
TWS,2017-03,Pans,31,0,birth,F,19.58111,af,24,0.14815,other,64.03226,6.45161,58.48986
TWS,2017-04,Pans,30,0,interseason,F,19.66598,af,24,0.14815,sexactive,64.43333,0,58.1424
TWS,2017-05,Pans,31,0,interseason,F,19.74812,af,24,0.14815,sexactive,65.45161,33.33333,58.06496
TWS,2017-06,Pans,30,0,mating,F,19.83299,af,24,0.14815,sexactive,67.9,76.66667,57.3869
TWS,2017-07,Pans,31,0,mating,F,19.91513,af,24,0.14815,sexactive,70.96774,100,55.00335
TWS,2017-08,Pans,31,0,mating,F,20,af,24,0.14815,sexactive,68.87097,100,56.61893
TWS,2017-09,Pans,30,0,mating,F,20.08487,af,24,0.14815,other,67.43333,100,55.18847
TWS,2017-10,Pans,31,0,interseason,F,20.16701,af,24,0.14815,other,64.70968,100,55.69734
TWS,2017-11,Pans,30,0,interseason,F,20.25188,af,24,0.14815,other,60.56667,100,54.60721
TWS,2017-12,Pans,31,0,birth,F,20.33402,af,24,0.14815,other,57.96774,82.75862,54.74039
TWS,2018-01,Pans,31,0,birth,F,20.41889,af,23,0.21429,other,57.32258,3.33333,54.63644
TWS,2018-02,Pans,28,1,birth,F,20.50376,af,23,0.21429,other,57.07143,7.14286,54.31899
TWS,2018-03,Pans,9,0,birth,F,20.58042,af,23,0.21429,other,55.64516,13.33333,54.32092
TWS,2006-12,Pans06inf,15,0,birth,,0.00548,inf,,,,50.07407,3.33333,67.97386
TWS,2009-01,Pans09inf,1,0,birth,F,0.04381,inf,,,,49.35484,3.22581,63.20981
TWS,2009-02,Pans09inf,26,0,birth,F,0.04107,inf,,,,48.53571,7.69231,62.67969
TWS,2014-01,Pawp,3,0,birth,M,0.03833,inf,,,,55.19355,12.90323,59.96564
TWS,2014-02,Pawp,28,0,birth,M,0.04654,inf,,,,56.53571,0,61.14755
TWS,2014-03,Pawp,31,0,birth,M,0.1232,inf,,,,57.19355,9.67742,61.25681
TWS,2014-04,Pawp,30,0,interseason,M,0.20808,inf,,,,59.1,16.66667,60.91525
TWS,2014-05,Pawp,31,0,interseason,M,0.29021,inf,,,,59.03226,17.24138,60.98641
TWS,2014-06,Pawp,30,0,mating,M,0.37509,inf,,,,59.2,23.33333,60.81356
TWS,2014-07,Pawp,31,0,mating,M,0.45722,inf,,,,59.93333,50,60.08876
TWS,2014-08,Pawp,31,0,mating,M,0.54209,inf,,,,59.3871,93.33333,59.00612
TWS,2014-09,Pawp,30,0,mating,M,0.62697,inf,,,,60.16667,93.33333,58.20984
TWS,2014-10,Pawp,31,0,interseason,M,0.7091,inf,,,,60.64516,90.32258,58.80039
TWS,2014-11,Pawp,30,0,interseason,M,0.79398,inf,,,,60.5,93.33333,59.52233
TWS,2014-12,Pawp,31,0,birth,M,0.87611,inf,,,,59.54839,70,59.27958
TWS,2015-01,Pawp,31,0,birth,M,0.96099,juvm,,,,59.77419,74.19355,59.75019
TWS,2015-02,Pawp,28,0,birth,M,1.04586,juvm,,,,59.03571,53.57143,59.77586
TWS,2015-03,Pawp,31,0,birth,M,1.12252,juvm,,,,60.6129,76.92308,61.58446
TWS,2015-04,Pawp,30,0,interseason,M,1.20739,juvm,,,,60.56667,72,62.14037
TWS,2015-05,Pawp,31,0,interseason,M,1.28953,juvm,,,,61.83871,20,63.32977
TWS,2015-06,Pawp,30,0,mating,M,1.3744,juvm,,,,62.73333,20.68966,62.17419
TWS,2015-07,Pawp,31,0,mating,M,1.45654,juvm,,,,63.3871,41.93548,61.53326
TWS,2015-08,Pawp,31,0,mating,M,1.54141,juvm,,,,63.64516,54.83871,61.28456
TWS,2015-09,Pawp,30,0,mating,M,1.62628,juvm,,,,64.5,96.66667,60.47353
TWS,2015-10,Pawp,31,0,interseason,M,1.70842,juvm,,,,64.09677,16.66667,62.25987
TWS,2015-11,Pawp,30,0,interseason,M,1.79329,juvm,,,,64,3.44828,62.50102
TWS,2015-12,Pawp,31,0,birth,M,1.87543,juvm,,,,63.29032,3.44828,61.87788
TWS,2016-01,Pawp,31,0,birth,M,1.9603,juvm,,,,61.70968,10.34483,62.67675
TWS,2016-02,Pawp,29,0,birth,M,2.04517,juvm,,,,62.34483,3.44828,63.05035
TWS,2016-03,Pawp,31,0,birth,M,2.12457,juvm,,,,65.12903,0,63.84787
TWS,2016-04,Pawp,30,0,interseason,M,2.20945,juvm,,,,66.36667,6.66667,63.68743
TWS,2016-05,Pawp,31,0,interseason,M,2.29158,juvm,,,,67,9.67742,64.03524
TWS,2016-06,Pawp,30,0,mating,M,2.37645,juvm,,,,65.06667,6.66667,63.0142
TWS,2016-07,Pawp,31,1,mating,M,2.45859,juvm,,,,65.12903,23.33333,62.95457
TWS,2016-08,Pawp,31,0,mating,M,2.54346,juvm,,,,65.12903,22.58065,62.95553
TWS,2016-09,Pawp,30,0,mating,M,2.62834,juvm,,,,66.2,93.10345,62.69589
TWS,2016-10,Pawp,31,0,interseason,M,2.71047,juvm,,,,64.41935,70,62.64227
TWS,2016-11,Pawp,30,0,interseason,M,2.79535,juvm,,,,61.16667,10,60.65349
TWS,2016-12,Pawp,31,0,birth,M,2.87748,juvm,,,,58.19355,0,58.75493
TWS,2017-01,Pawp,31,0,birth,M,2.96235,juvm,,,,59.19355,6.45161,59.24129
TWS,2017-02,Pawp,28,0,birth,M,3.04723,juvm,,,,61.32143,10.71429,58.36315
TWS,2017-03,Pawp,31,0,birth,M,3.12389,juvm,,,,64.03226,6.45161,58.48986
TWS,2017-04,Pawp,30,0,interseason,M,3.20876,juvm,,,,64.43333,0,58.1424
TWS,2017-05,Pawp,31,0,interseason,M,3.2909,juvm,,,,65.45161,33.33333,58.06496
TWS,2017-06,Pawp,30,0,mating,M,3.37577,juvm,,,,67.9,76.66667,57.3869
TWS,2017-07,Pawp,31,0,mating,M,3.45791,juvm,,,,70.96774,100,55.00335
TWS,2017-08,Pawp,31,0,mating,M,3.54278,juvm,,,,68.87097,100,56.61893
TWS,2017-09,Pawp,13,0,mating,M,3.62765,juvm,,,,67.43333,100,55.18847
TWS,2010-12,Peke,2,0,birth,M,0.04107,inf,,,,46.64516,83.87097,62.66431
TWS,2011-01,Peke,31,0,birth,M,0.04381,inf,,,,47.58065,16.12903,62.0345
TWS,2011-02,Peke,28,0,birth,M,0.12868,inf,,,,48.28571,3.57143,62.50073
TWS,2011-03,Peke,31,0,birth,M,0.20534,inf,,,,48.45161,19.35484,62.25896
TWS,2011-04,Peke,30,0,interseason,M,0.29021,inf,,,,48.13333,26.66667,61.7214
TWS,2011-05,Peke,31,0,interseason,M,0.37235,inf,,,,47.19355,35.48387,60.84337
TWS,2011-06,Peke,30,0,mating,M,0.45722,inf,,,,46.36667,30,60.40178
TWS,2011-07,Peke,31,0,mating,M,0.53936,inf,,,,48.51613,77.41935,60.37798
TWS,2011-08,Peke,31,0,mating,M,0.62423,inf,,,,50.58065,87.09677,61.30647
TWS,2011-09,Peke,30,0,mating,M,0.7091,inf,,,,49.36667,66.66667,61.6623
TWS,2011-10,Peke,31,0,interseason,M,0.79124,inf,,,,47.67742,48.3871,60.63436
TWS,2011-11,Peke,30,0,interseason,M,0.87611,inf,,,,46.9,26.66667,61.05246
TWS,2011-12,Peke,31,0,birth,M,0.95825,juvm,,,,46.6129,6.45161,61.10736
TWS,2012-01,Peke,31,0,birth,M,1.04312,juvm,,,,47.54839,3.44828,62.32587
TWS,2012-02,Peke,29,0,birth,M,1.12799,juvm,,,,49.27586,25,63.12533
TWS,2012-03,Peke,31,0,birth,M,1.20739,juvm,,,,51.16129,6.66667,64.73997
TWS,2012-04,Peke,30,0,interseason,M,1.29227,juvm,,,,52.8,6.89655,65.85372
TWS,2012-05,Peke,31,0,interseason,M,1.3744,juvm,,,,51.3871,0,67.42252
TWS,2012-06,Peke,30,1,mating,M,1.45927,juvm,,,,48.73333,70.37037,64.77006
TWS,2012-07,Peke,31,0,mating,M,1.54141,juvm,,,,48.6129,100,61.94587
TWS,2012-08,Peke,31,0,mating,M,1.62628,juvm,,,,49.64516,100,60.44729
TWS,2012-09,Peke,30,0,mating,M,1.71116,juvm,,,,49.16667,100,61.03763
TWS,2012-10,Peke,31,0,interseason,M,1.79329,juvm,,,,49.51613,100,60.6277
TWS,2012-11,Peke,30,0,interseason,M,1.87817,juvm,,,,47.76667,100,62.82658
TWS,2012-12,Peke,31,0,birth,M,1.9603,juvm,,,,47.48387,100,63.19894
TWS,2013-01,Peke,31,0,birth,M,2.04517,juvm,,,,46.96774,56.66667,62.79213
TWS,2013-02,Peke,28,0,birth,M,2.13005,juvm,,,,47.75,11.11111,62.69669
TWS,2013-03,Peke,31,0,birth,M,2.20671,juvm,,,,49.96774,6.66667,60.30283
TWS,2013-04,Peke,30,0,interseason,M,2.29158,juvm,,,,53.06667,40.74074,59.7483
TWS,2013-05,Peke,31,0,interseason,M,2.37372,juvm,,,,54,9.67742,60.93258
TWS,2013-06,Peke,30,0,mating,M,2.45859,juvm,,,,54.33333,20,60.74596
TWS,2013-07,Peke,31,0,mating,M,2.54073,juvm,,,,54.29032,77.41935,58.96557
TWS,2013-08,Peke,31,0,mating,M,2.6256,juvm,,,,53.58065,38.70968,59.73973
TWS,2013-09,Peke,30,0,mating,M,2.71047,juvm,,,,53.5,58.62069,59.82645
TWS,2013-10,Peke,31,0,interseason,M,2.79261,juvm,,,,53.19355,9.67742,60.16489
TWS,2013-11,Peke,30,0,interseason,M,2.87748,juvm,,,,53.23333,20,60.1234
TWS,2013-12,Peke,31,0,birth,M,2.95962,juvm,,,,54.29032,20.68966,60.61416
TWS,2014-01,Peke,31,0,birth,M,3.04449,juvm,,,,55.19355,12.90323,59.96564
TWS,2014-02,Peke,28,0,birth,M,3.12936,juvm,,,,56.53571,0,61.14755
TWS,2014-03,Peke,31,0,birth,M,3.20602,juvm,,,,57.19355,9.67742,61.25681
TWS,2014-04,Peke,30,0,interseason,M,3.2909,juvm,,,,59.1,16.66667,60.91525
TWS,2014-05,Peke,31,0,interseason,M,3.37303,juvm,,,,59.03226,17.24138,60.98641
TWS,2014-06,Peke,30,0,mating,M,3.45791,juvm,,,,59.2,23.33333,60.81356
TWS,2014-07,Peke,31,0,mating,M,3.54004,juvm,,,,59.93333,50,60.08876
TWS,2014-08,Peke,31,0,mating,M,3.62491,juvm,,,,59.3871,93.33333,59.00612
TWS,2014-09,Peke,30,0,mating,M,3.70979,juvm,,,,60.16667,93.33333,58.20984
TWS,2014-10,Peke,31,0,interseason,M,3.79192,juvm,,,,60.64516,90.32258,58.80039
TWS,2014-11,Peke,30,1,interseason,M,3.8768,juvm,,,,60.5,93.33333,59.52233
TWS,2014-12,Peke,31,0,birth,M,3.95893,juvm,,,,59.54839,70,59.27958
TWS,2015-01,Peke,31,0,birth,M,4.04381,juvm,,,,59.77419,74.19355,59.75019
TWS,2015-02,Peke,28,1,birth,M,4.12868,juvm,,,,59.03571,53.57143,59.77586
TWS,2015-03,Peke,31,0,birth,M,4.20534,juvm,,,,60.6129,76.92308,61.58446
TWS,2015-04,Peke,30,0,interseason,M,4.29021,juvm,,,,60.56667,72,62.14037
TWS,2015-05,Peke,31,0,interseason,M,4.37235,juvm,,,,61.83871,20,63.32977
TWS,2015-06,Peke,30,0,mating,M,4.45722,juvm,,,,62.73333,20.68966,62.17419
TWS,2015-07,Peke,31,0,mating,M,4.53936,juvm,,,,63.3871,41.93548,61.53326
TWS,2015-08,Peke,31,0,mating,M,4.62423,juvm,,,,63.64516,54.83871,61.28456
TWS,2015-09,Peke,30,0,mating,M,4.7091,juvm,,,,64.5,96.66667,60.47353
TWS,2015-10,Peke,31,0,interseason,M,4.79124,juvm,,,,64.09677,16.66667,62.25987
TWS,2015-11,Peke,30,0,interseason,M,4.87611,juvm,,,,64,3.44828,62.50102
TWS,2015-12,Peke,31,0,birth,M,4.95825,juvm,,,,63.29032,3.44828,61.87788
TWS,2016-01,Peke,31,0,birth,M,5.04312,juvm,,,,61.70968,10.34483,62.67675
TWS,2016-02,Peke,29,0,birth,M,5.12799,juvm,,,,62.34483,3.44828,63.05035
TWS,2016-03,Peke,31,0,birth,M,5.20739,juvm,,,,65.12903,0,63.84787
TWS,2016-04,Peke,30,0,interseason,M,5.29227,juvm,,,,66.36667,6.66667,63.68743
TWS,2016-05,Peke,31,0,interseason,M,5.3744,juvm,,,,67,9.67742,64.03524
TWS,2016-06,Peke,30,0,mating,M,5.45927,juvm,,,,65.06667,6.66667,63.0142
TWS,2016-07,Peke,31,0,mating,M,5.54141,juvm,,,,65.12903,23.33333,62.95457
TWS,2016-08,Peke,31,0,mating,M,5.62628,juvm,,,,65.12903,22.58065,62.95553
TWS,2016-09,Peke,30,0,mating,M,5.71116,juvm,,,,66.2,93.10345,62.69589
TWS,2016-10,Peke,31,0,interseason,M,5.79329,juvm,,,,64.41935,70,62.64227
TWS,2016-11,Peke,30,0,interseason,M,5.87817,juvm,,,,61.16667,10,60.65349
TWS,2016-12,Peke,31,0,birth,M,5.9603,juvm,,,,58.19355,0,58.75493
TWS,2017-01,Peke,31,0,birth,M,6.04517,juvm,,,,59.19355,6.45161,59.24129
TWS,2017-02,Peke,28,1,birth,M,6.13005,juvm,,,,61.32143,10.71429,58.36315
TWS,2017-03,Peke,31,1,birth,M,6.20671,juvm,,,,64.03226,6.45161,58.48986
TWS,2017-04,Peke,30,0,interseason,M,6.29158,juvm,,,,64.43333,0,58.1424
TWS,2017-05,Peke,31,0,interseason,M,6.37372,juvm,,,,65.45161,33.33333,58.06496
TWS,2017-06,Peke,30,0,mating,M,6.45859,juvm,,,,67.9,76.66667,57.3869
TWS,2017-07,Peke,31,0,mating,M,6.54073,juvm,,,,70.96774,100,55.00335
TWS,2017-08,Peke,31,0,mating,M,6.6256,juvm,,,,68.87097,100,56.61893
TWS,2017-09,Peke,30,0,mating,M,6.71047,juvm,,,,67.43333,100,55.18847
TWS,2017-10,Peke,31,0,interseason,M,6.79261,juvm,,,,64.70968,100,55.69734
TWS,2017-11,Peke,30,0,interseason,M,6.87748,juvm,,,,60.56667,100,54.60721
TWS,2017-12,Peke,31,0,birth,M,6.95962,juvm,,,,57.96774,82.75862,54.74039
TWS,2018-01,Peke,31,0,birth,M,7.04449,juvm,,,,57.32258,3.33333,54.63644
TWS,2018-02,Peke,28,0,birth,M,7.12936,juvm,,,,57.07143,7.14286,54.31899
TWS,2018-03,Peke,7,0,birth,M,7.20602,juvm,,,,55.64516,13.33333,54.32092
TWS,2006-11,Purp,30,0,interseason,M,6.66667,juvm,,,,50.06667,6.66667,67.91111
TWS,2006-12,Purp,31,0,birth,M,6.7488,juvm,,,,50.07407,3.33333,67.97386
TWS,2007-01,Purp,31,0,birth,M,6.83368,juvm,,,,50.43333,34.48276,67.49866
TWS,2007-02,Purp,28,0,birth,M,6.91855,juvm,,,,50.53571,35.71429,66.87768
TWS,2007-03,Purp,31,0,birth,M,6.99521,juvm,,,,48.87097,6.45161,67.52979
TWS,2007-04,Purp,30,0,interseason,M,7.08008,juvm,,,,48.66667,26.66667,66.98935
TWS,2007-05,Purp,31,0,interseason,M,7.16222,juvm,,,,48.12903,25.80645,66.49111
TWS,2007-06,Purp,30,0,mating,M,7.24709,juvm,,,,48.76667,56.66667,65.64707
TWS,2007-07,Purp,31,0,mating,M,7.32923,juvm,,,,50.03226,83.87097,64.02593
TWS,2007-08,Purp,31,0,mating,M,7.4141,juvm,,,,50.58065,90.32258,63.34042
TWS,2007-09,Purp,30,0,mating,M,7.49897,juvm,,,,48.86667,50,65.5124
TWS,2007-10,Purp,31,0,interseason,M,7.58111,juvm,,,,48.32258,19.35484,66.23832
TWS,2007-11,Purp,30,0,interseason,M,7.66598,juvm,,,,48.4,30,66.13847
TWS,2007-12,Purp,31,0,birth,M,7.74812,juvm,,,,48.16129,12.90323,66.45085
TWS,2008-01,Purp,31,0,birth,M,7.83299,juvm,,,,48.12903,16.12903,66.49287
TWS,2008-02,Purp,29,0,birth,M,7.91786,juvm,,,,49.17241,10.34483,67.24466
